--------------------
BDMEP - INMET
--------------------
Estação           : JOAO PESSOA - PB (OMM: 82798)
Latitude  (graus) : -7.1
Longitude (graus) : -34.86
Altitude  (metros): 7.43
Estação Operante
Inicio de operação: 01/01/1912
Periodo solicitado dos dados: 01/01/2015 a 28/02/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82798;04/04/2015;0000;27.4;23.5;72;1012.1;9;1.3;4;
82798;04/04/2015;1200;28;25.1;78;1012.3;18;1;6;
82798;04/04/2015;1800;29;25.1;72;1009.6;9;2;4;
82798;05/04/2015;0000;27;25.1;85;1012.3;14;2;5;
82798;05/04/2015;1200;29.8;24.5;63;1012.7;9;2.3;5;
82798;05/04/2015;1800;30;25.1;66;1010.2;14;3;5;
82798;06/04/2015;0000;27.8;25.1;79;1011.8;9;2;4;
82798;06/04/2015;1200;29.4;25.9;75;1011.9;36;1.1;5;
82798;06/04/2015;1800;30.6;25.9;67;1009.5;5;1.8;2;
82798;07/04/2015;0000;28.2;25.3;78;1011;5;2;3;
82798;07/04/2015;1200;29;26.3;80;1012.3;32;2.3;7;
82798;07/04/2015;1800;30.4;26.5;73;1009.3;5;2.3;3;
82798;08/04/2015;0000;28.6;25.5;77;1012.4;36;1.6;5;
82798;08/04/2015;1200;30;26.3;74;1013.4;5;1.3;5;
82798;08/04/2015;1800;30.8;26.5;70;1010.4;5;2.3;4;
82798;09/04/2015;0000;28.4;25.5;78;1013.5;9;1.1;4;
82798;09/04/2015;1200;30.2;25.9;70;1013.5;9;3;5;
82798;09/04/2015;1800;30.2;25.3;66;1010.6;14;2;2;
82798;10/04/2015;0000;28;24.7;75;1013;14;2.6;3;
82798;10/04/2015;1200;30.8;26.3;69;1013.6;14;2;5;
82798;10/04/2015;1800;30.4;26.1;71;1011.6;14;3.6;5;
82798;11/04/2015;0000;28.4;25.5;77;1014;14;3;4;
82798;11/04/2015;1200;29.8;24.9;65;1013.5;9;3.3;5;
